TimeStamp,HeadRotX,HeadRotY,HeadRotZ,GazeDirX,GazeDirY,GazeDirZ,Hit1_X,Hit1_Y,Hit1_Z,Hit1_Name,Hit2_X,Hit2_Y,Hit2_Z,Hit2_Name,Hit3_X,Hit3_Y,Hit3_Z,Hit3_Name
2025:06:10:11:54:412,3.390,67.076,1.834,0.932,0.112,0.344,-35.786,0.865,3.481,隧道,-41.579,0.172,1.347,车中车厢内部窗户皮,-41.801,0.148,1.331,车中车厢左车门4-1,
2025:06:10:11:54:432,3.480,68.016,1.822,0.939,0.109,0.326,-35.391,0.886,3.475,隧道,-41.524,0.176,1.347,车中车厢内部窗户皮,-41.801,0.148,1.331,车中车厢左车门4-1,
2025:06:10:11:54:454,3.604,68.820,1.796,0.943,0.106,0.314,-35.094,0.894,3.473,隧道,-41.482,0.177,1.346,车中车厢内部窗户皮,-41.801,0.148,1.331,车中车厢左车门4-1,
2025:06:10:11:54:476,3.827,69.955,1.724,0.953,0.095,0.288,-34.337,0.876,3.478,隧道,-41.383,0.176,1.347,车中车厢内部窗户皮,-41.801,0.148,1.331,车中车厢左车门4-1,
2025:06:10:11:54:499,3.978,71.176,1.678,0.964,0.080,0.253,-33.067,0.849,3.486,隧道,-41.220,0.173,1.347,车中车厢内部窗户皮,-41.801,0.148,1.331,车中车厢左车门4-1,
2025:06:10:11:54:521,4.190,72.411,1.587,0.987,0.019,0.161,-26.923,0.381,3.562,隧道,-40.704,0.137,1.351,车中车厢内部窗户皮,-41.801,0.148,1.331,车中车厢左车门4-1,
2025:06:10:11:54:544,4.369,73.537,1.509,0.991,0.012,0.137,-24.042,0.300,3.570,隧道,-40.704,0.137,1.351,车中车厢内部窗户皮,-41.801,0.148,1.331,车中车厢左车门4-1,
2025:06:10:11:54:566,4.542,74.881,1.423,0.994,-0.034,0.105,-38.909,-0.040,1.405,车中部车厢窗户外皮,-18.937,-0.727,3.523,隧道,-41.801,0.148,1.331,车中车厢左车门4-1,
2025:06:10:11:54:588,4.734,76.456,1.316,0.996,-0.044,0.084,-14.251,-1.167,3.397,隧道,-38.388,-0.097,1.368,车中车厢内部窗户皮,-38.050,-0.112,1.397,车中车厢左车门3-2,
2025:06:10:11:54:610,4.974,77.798,1.183,0.993,-0.022,0.113,-19.943,-0.425,3.583,隧道,-20.160,-0.420,3.559,隧道,-38.050,-0.112,1.397,车中车厢左车门3-2,
2025:06:10:11:54:633,5.054,79.232,1.203,0.995,-0.013,0.097,-38.913,0.033,1.362,车中部车厢窗户外皮,-16.153,-0.265,3.574,隧道,-38.943,0.034,1.359,车中车厢内部窗户皮,
2025:06:10:11:54:654,5.246,80.901,1.150,0.997,-0.019,0.072,-7.698,-0.592,3.542,隧道,-38.025,-0.005,1.338,车中车厢左车门3-2,-37.355,-0.018,1.387,车中车厢左车门3-1,
2025:06:10:11:54:678,5.376,82.388,1.109,0.999,0.013,0.053,-36.168,0.162,1.348,车中车厢内部窗户皮,4.843,0.716,3.527,隧道,0.057,0.470,3.635,隧道,
2025:06:10:11:54:701,5.554,84.417,1.050,1.000,0.014,0.021,49.830,1.364,2.948,Fire3,-27.797,0.282,1.320,车中车厢左车门1-2,-27.133,0.291,1.334,车中车厢左车门1-1,
2025:06:10:11:54:721,5.744,85.838,0.933,1.000,0.026,0.006,0.000,0.000,0.000,Null,0.000,0.000,0.000,Null,0.000,0.000,0.000,Null,
2025:06:10:11:54:744,5.804,87.890,1.010,0.999,0.033,-0.025,54.764,3.313,-1.403,隧道.004,0.000,0.000,0.000,Null,0.000,0.000,0.000,Null,
2025:06:10:11:54:766,5.930,89.834,1.091,0.996,0.045,-0.078,5.996,2.266,-2.775,隧道,0.000,0.000,0.000,Null,0.000,0.000,0.000,Null,
2025:06:10:11:54:787,6.102,91.785,1.246,0.983,0.021,-0.181,-29.742,0.348,-1.324,车中车厢内部上部条纹,-17.691,0.605,-3.540,隧道,0.000,0.000,0.000,Null,
2025:06:10:11:54:810,6.361,93.938,1.512,0.961,-0.024,-0.277,-26.532,-0.313,-3.569,隧道,-19.943,0.528,-3.583,隧道,-20.114,0.525,-3.548,隧道,
2025:06:10:11:54:832,6.507,95.275,1.742,0.946,-0.065,-0.318,-29.019,-0.836,-3.490,隧道,-29.193,-0.824,-3.432,应急疏散平台左侧空气墙,-20.114,0.525,-3.548,隧道,
2025:06:10:11:54:854,6.770,97.059,1.995,0.934,-0.088,-0.347,-30.470,-1.041,-3.428,隧道,-35.921,-0.528,-1.405,车中车厢内部窗户皮,-31.488,-0.945,-3.050,应急疏散平台左侧空气墙,
2025:06:10:11:54:877,7.124,99.352,2.290,0.938,-0.120,-0.324,-35.615,-0.783,-1.350,车中车厢座椅,-30.070,-1.492,-3.265,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:54:901,7.468,101.222,2.468,0.943,-0.096,-0.318,-29.492,-1.225,-3.372,隧道,-30.447,-1.128,-3.050,应急疏散平台左侧空气墙,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:54:921,7.805,102.767,2.553,0.946,-0.060,-0.318,-29.057,-0.771,-3.510,隧道,-28.239,-0.824,-3.785,应急疏散平台左侧空气墙,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:54:943,8.081,104.253,2.591,0.952,-0.014,-0.306,-28.222,-0.130,-3.587,隧道,-28.239,-0.824,-3.785,应急疏散平台左侧空气墙,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:54:966,8.176,105.858,2.687,0.948,0.000,-0.318,-28.781,0.072,-3.593,隧道,-28.239,-0.824,-3.785,应急疏散平台左侧空气墙,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:54:988,8.525,107.371,2.676,0.946,0.023,-0.324,-35.640,0.243,-1.344,车中车厢内部上部条纹,-29.163,0.401,-3.561,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:020,8.673,108.400,2.665,0.935,0.036,-0.352,-36.287,0.314,-1.331,车中车厢内部上部条纹,-30.398,0.542,-3.547,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:045,8.938,110.214,2.715,0.917,0.047,-0.396,-31.953,0.607,-3.540,隧道,-30.794,0.519,-3.549,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:067,9.048,111.252,2.824,0.909,0.055,-0.412,-37.372,0.383,-1.314,车中车厢内部上部条纹,-32.474,0.681,-3.533,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:088,9.160,112.059,2.904,0.910,0.048,-0.411,-32.428,0.605,-3.540,隧道,-32.474,0.681,-3.533,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:110,9.303,113.215,2.994,0.909,0.044,-0.415,-32.532,0.551,-3.546,隧道,-32.474,0.681,-3.533,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:133,9.402,113.939,3.014,0.905,0.042,-0.423,-32.771,0.522,-3.549,隧道,-32.474,0.681,-3.533,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:155,9.569,114.667,2.998,0.901,0.041,-0.433,-33.025,0.507,-3.550,隧道,-32.474,0.681,-3.533,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:177,9.728,115.410,2.991,0.900,0.038,-0.434,-33.063,0.470,-3.554,隧道,-32.474,0.681,-3.533,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:200,9.884,116.095,3.010,0.894,0.039,-0.446,-33.358,0.475,-3.553,隧道,-32.474,0.681,-3.533,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:222,10.000,116.646,2.997,0.892,0.039,-0.450,-33.482,0.472,-3.554,隧道,-32.474,0.681,-3.533,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:244,10.075,117.098,2.942,0.890,0.037,-0.454,-33.574,0.448,-3.556,隧道,-32.474,0.681,-3.533,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:266,10.118,117.673,2.897,0.886,0.040,-0.462,-33.766,0.463,-3.554,隧道,-32.474,0.681,-3.533,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:288,10.196,118.105,2.796,0.882,0.039,-0.469,-38.099,0.269,-1.340,车中车厢内部上部条纹,-33.930,0.455,-3.555,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:309,10.300,118.579,2.791,0.878,0.038,-0.476,-38.185,0.261,-1.341,车中车厢内部上部条纹,-34.100,0.438,-3.557,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:333,10.415,119.045,2.765,0.875,0.038,-0.483,-38.258,0.256,-1.342,车中车厢内部上部条纹,-34.243,0.430,-3.558,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:354,10.539,119.478,2.654,0.871,0.036,-0.489,-38.329,0.246,-1.343,车中车厢内部上部条纹,-34.383,0.409,-3.560,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:378,10.593,119.920,2.514,0.868,0.035,-0.495,-38.393,0.237,-1.344,车中车厢内部上部条纹,-34.508,0.392,-3.561,隧道,-35.398,-0.811,-1.425,车中车厢内部窗户皮,
2025:06:10:11:55:399,10.666,120.389,2.322,0.864,0.033,-0.502,-38.461,0.227,-1.346,车中车厢内部上部条纹,-38.436,0.228,-1.360,车中部车厢窗户外皮,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:430,10.799,121.148,1.892,0.859,0.029,-0.512,-34.842,0.330,-3.568,隧道,-38.562,0.206,-1.349,车中车厢内部窗户皮,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:450,10.899,121.623,1.490,0.854,0.026,-0.519,-34.982,0.306,-3.570,隧道,-38.634,0.194,-1.351,车中车厢内部窗户皮,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:475,10.965,122.175,1.079,0.850,0.023,-0.526,-35.109,0.277,-3.573,隧道,-38.699,0.179,-1.352,车中车厢内部窗户皮,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:496,11.026,122.910,0.600,0.843,0.021,-0.537,-35.315,0.251,-3.575,隧道,-38.804,0.166,-1.354,车中车厢内部窗户皮,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:518,11.189,123.679,0.361,0.837,0.017,-0.547,-35.496,0.214,-3.579,隧道,-38.898,0.147,-1.356,车中车厢内部窗户皮,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:542,11.499,124.552,0.191,0.829,0.010,-0.559,-38.995,0.121,-1.367,车中部车厢窗户外皮,-35.709,0.162,-3.584,隧道,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:564,11.810,125.363,0.019,0.821,-0.002,-0.572,-35.908,0.063,-3.594,隧道,-35.709,0.162,-3.584,隧道,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:585,12.140,126.403,-0.001,0.804,-0.022,-0.595,-36.292,-0.084,-3.592,隧道,-35.709,0.162,-3.584,隧道,-34.641,0.373,-3.563,隧道,
